,Caudal afluente médio diário (m3/s),FLAG,Caudal afluente médio diário mensal (m3/s),FLAG,Caudal bombeado médio diário (m3/s),FLAG,Caudal descarregado médio diário (m3/s),FLAG,Caudal efluente médio diário (m3/s),FLAG,Caudal transferido horário (m3/s),FLAG,Caudal turbinado médio diário (m3/s),FLAG,Consumo para producão de energia mensal (dam3),FLAG,Consumo para usos diversos mensal (dam3),FLAG,Cota da albufeira (m),FLAG,Cota da albufeira na última hora (m),FLAG,Descarga de fundo mensal (dam3),FLAG,Descarga de superficie mensal (dam3),FLAG,Volume afluente Mensal (dam3),FLAG,Volume armazenado (convencional) (dam3),FLAG,Volume armazenado mensal (final do mês) (dam3),FLAG,Volume armazenado na última hora (dam3),FLAG,
11/01/2023 10:00,,,,,,,,,,,0,,,,,,,,159.63,(vau),,,,,,,,,,,,,,,
11/01/2023 11:00,,,,,,,,,,,0,,,,,,,,159.62,(vau),,,,,,,,,,,,,,,
11/01/2023 12:00,,,,,,,,,,,0,,,,,,,,159.55,(vau),,,,,,,,,,,,,,,
11/01/2023 13:00,,,,,,,,,,,0,,,,,,,,159.47,(vau),,,,,,,,,,,,,,,
11/01/2023 14:00,,,,,,,,,,,0,,,,,,,,159.47,(vau),,,,,,,,,,,,,,,
11/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.35,(vau),,,,,,,,,,,,,,,
11/01/2023 16:00,,,,,,,,,,,0,,,,,,,,159.32,(vau),,,,,,,,,,,,,,,
11/01/2023 17:00,,,,,,,,,,,0,,,,,,,,159.32,(vau),,,,,,,,,,,,,,,
11/01/2023 18:00,,,,,,,,,,,0,,,,,,,,159.4,(vau),,,,,,,,,,,,,,,
11/01/2023 19:00,,,,,,,,,,,0,,,,,,,,159.49,(vau),,,,,,,,,,,,,,,
11/01/2023 20:00,,,,,,,,,,,0,,,,,,,,159.57,(vau),,,,,,,,,,,,,,,
11/01/2023 21:00,,,,,,,,,,,0,,,,,,,,159.64,(vau),,,,,,,,,,,,,,,
11/01/2023 22:00,,,,,,,,,,,0,,,,,,,,159.7,(vau),,,,,,,,,,,,,,,
11/01/2023 23:00,,,,,,,,,,,0,,,,,,,,159.7,(vau),159.7,,,,,,,,,,,,144510,,
12/01/2023 00:00,119.51,(vau),,,,,35.97,(vau),103.97,(vc),0,,68,(vau),,,,,159.56,(vau),,,,,,,,,,,,,,,
12/01/2023 01:00,,,,,,,,,,,0,,,,,,,,159.54,(vau),,,,,,,,,,,,,,,
12/01/2023 02:00,,,,,,,,,,,0,,,,,,,,159.48,(vau),,,,,,,,,,,,,,,
12/01/2023 03:00,,,,,,,,,,,0,,,,,,,,159.41,(vau),,,,,,,,,,,,,,,
12/01/2023 04:00,,,,,,,,,,,0,,,,,,,,159.38,(vau),,,,,,,,,,,,,,,
12/01/2023 05:00,,,,,,,,,,,0,,,,,,,,159.34,(vau),,,,,,,,,,,,,,,
12/01/2023 06:00,,,,,,,,,,,0,,,,,,,,159.23,(vau),,,,,,,,,,,,,,,
12/01/2023 07:00,,,,,,,,,,,0,,,,,,,,159.35,(vau),,,,,,,,,,,,,,,
12/01/2023 08:00,,,,,,,,,,,0,,,,,,,,159.41,(vau),,,,,,,,,,,,,,,
12/01/2023 09:00,,,,,,,,,,,0,,,,,,,,159.54,(vau),,,,,,,,,,,,,,,
12/01/2023 10:00,,,,,,,,,,,0,,,,,,,,159.63,(vau),,,,,,,,,,,,,,,
12/01/2023 11:00,,,,,,,,,,,0,,,,,,,,159.62,(vau),,,,,,,,,,,,,,,
12/01/2023 12:00,,,,,,,,,,,0,,,,,,,,159.63,(vau),,,,,,,,,,,,,,,
12/01/2023 13:00,,,,,,,,,,,0,,,,,,,,159.56,(vau),,,,,,,,,,,,,,,
12/01/2023 14:00,,,,,,,,,,,0,,,,,,,,159.46,(vau),,,,,,,,,,,,,,,
12/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.47,(vau),,,,,,,,,,,,,,,
12/01/2023 16:00,,,,,,,,,,,0,,,,,,,,159.46,(vau),,,,,,,,,,,,,,,
12/01/2023 17:00,,,,,,,,,,,0,,,,,,,,159.62,(vau),,,,,,,,,,,,,,,
12/01/2023 18:00,,,,,,,,,,,0,,,,,,,,159.7,(vau),,,,,,,,,,,,,,,
12/01/2023 19:00,,,,,,,,,,,0,,,,,,,,159.79,(vau),,,,,,,,,,,,,,,
12/01/2023 20:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
12/01/2023 21:00,,,,,,,,,,,0,,,,,,,,159.98,(vau),,,,,,,,,,,,,,,
12/01/2023 22:00,,,,,,,,,,,0,,,,,,,,159.96,(vau),,,,,,,,,,,,,,,
12/01/2023 23:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),159.88,,,,,,,,,,,,145580,,
13/01/2023 00:00,107.84,(vau),,,,,35.53,(vau),103.53,(vc),0,,68,(vau),,,,,159.8,(vau),,,,,,,,,,,,,,,
13/01/2023 01:00,,,,,,,,,,,0,,,,,,,,159.8,(vau),,,,,,,,,,,,,,,
13/01/2023 02:00,,,,,,,,,,,0,,,,,,,,159.72,(vau),,,,,,,,,,,,,,,
13/01/2023 03:00,,,,,,,,,,,0,,,,,,,,159.71,(vau),,,,,,,,,,,,,,,
13/01/2023 04:00,,,,,,,,,,,0,,,,,,,,159.49,(vau),,,,,,,,,,,,,,,
13/01/2023 05:00,,,,,,,,,,,0,,,,,,,,159.38,(vau),,,,,,,,,,,,,,,
13/01/2023 06:00,,,,,,,,,,,0,,,,,,,,159.41,(vau),,,,,,,,,,,,,,,
13/01/2023 07:00,,,,,,,,,,,0,,,,,,,,159.3,(vau),,,,,,,,,,,,,,,
13/01/2023 08:00,,,,,,,,,,,0,,,,,,,,159.21,(vau),,,,,,,,,,,,,,,
13/01/2023 09:00,,,,,,,,,,,0,,,,,,,,159.33,(vau),,,,,,,,,,,,,,,
13/01/2023 10:00,,,,,,,,,,,0,,,,,,,,159.35,(vau),,,,,,,,,,,,,,,
13/01/2023 11:00,,,,,,,,,,,0,,,,,,,,159.38,(vau),,,,,,,,,,,,,,,
13/01/2023 12:00,,,,,,,,,,,0,,,,,,,,159.38,(vau),,,,,,,,,,,,,,,
13/01/2023 13:00,,,,,,,,,,,0,,,,,,,,159.3,(vau),,,,,,,,,,,,,,,
13/01/2023 14:00,,,,,,,,,,,0,,,,,,,,159.24,(vau),,,,,,,,,,,,,,,
13/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.21,(vau),,,,,,,,,,,,,,,
13/01/2023 16:00,,,,,,,,,,,0,,,,,,,,159.13,(vau),,,,,,,,,,,,,,,
13/01/2023 17:00,,,,,,,,,,,0,,,,,,,,159.15,(vau),,,,,,,,,,,,,,,
13/01/2023 18:00,,,,,,,,,,,0,,,,,,,,159.3,(vau),,,,,,,,,,,,,,,
13/01/2023 19:00,,,,,,,,,,,0,,,,,,,,159.32,(vau),,,,,,,,,,,,,,,
13/01/2023 20:00,,,,,,,,,,,0,,,,,,,,159.47,(vau),,,,,,,,,,,,,,,
13/01/2023 21:00,,,,,,,,,,,0,,,,,,,,159.62,(vau),,,,,,,,,,,,,,,
13/01/2023 22:00,,,,,,,,,,,0,,,,,,,,159.64,(vau),,,,,,,,,,,,,,,
13/01/2023 23:00,,,,,,,,,,,0,,,,,,,,159.79,(vau),159.79,(vau),,,,,,,,,,,145040,,
14/01/2023 00:00,182.27,(vau),,,,,38.46,(vau),106.46,(vc),0,,68,(vau),,,,,159.8,(vau),,,,,,,,,,,,,,,
14/01/2023 01:00,,,,,,,,,,,0,,,,,,,,159.96,(vau),,,,,,,,,,,,,,,
14/01/2023 02:00,,,,,,,,,,,0,,,,,,,,160.08,(vau),,,,,,,,,,,,,,,
14/01/2023 03:00,,,,,,,,,,,0,,,,,,,,160.12,(vau),,,,,,,,,,,,,,,
14/01/2023 04:00,,,,,,,,,,,0,,,,,,,,160.19,(vau),,,,,,,,,,,,,,,
14/01/2023 05:00,,,,,,,,,,,0,,,,,,,,160.13,(vau),,,,,,,,,,,,,,,
14/01/2023 06:00,,,,,,,,,,,0,,,,,,,,160.19,(vau),,,,,,,,,,,,,,,
14/01/2023 07:00,,,,,,,,,,,0,,,,,,,,160.34,(vau),,,,,,,,,,,,,,,
14/01/2023 08:00,,,,,,,,,,,0,,,,,,,,160.29,(vau),,,,,,,,,,,,,,,
14/01/2023 09:00,,,,,,,,,,,0,,,,,,,,160.39,(vau),,,,,,,,,,,,,,,
14/01/2023 10:00,,,,,,,,,,,0,,,,,,,,160.45,(vau),,,,,,,,,,,,,,,
14/01/2023 11:00,,,,,,,,,,,0,,,,,,,,160.48,(vau),,,,,,,,,,,,,,,
14/01/2023 12:00,,,,,,,,,,,0,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
14/01/2023 13:00,,,,,,,,,,,0,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
14/01/2023 14:00,,,,,,,,,,,0,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
14/01/2023 15:00,,,,,,,,,,,0,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
14/01/2023 16:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
14/01/2023 17:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
14/01/2023 18:00,,,,,,,,,,,0,,,,,,,,160.51,(vau),,,,,,,,,,,,,,,
14/01/2023 19:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
14/01/2023 20:00,,,,,,,,,,,0,,,,,,,,160.69,(vau),,,,,,,,,,,,,,,
14/01/2023 21:00,,,,,,,,,,,0,,,,,,,,160.74,(vau),,,,,,,,,,,,,,,
14/01/2023 22:00,,,,,,,,,,,0,,,,,,,,160.83,(vau),,,,,,,,,,,,,,,
14/01/2023 23:00,,,,,,,,,,,0,,,,,,,,160.77,(vau),160.77,(vau),,,,,,,,,,,151310,,
15/01/2023 00:00,36.15,(vau),,,,,35.91,(vau),103.91,(vc),0,,68,(vau),,,,,160.6,(vau),,,,,,,,,,,,,,,
15/01/2023 01:00,,,,,,,,,,,0,,,,,,,,160.51,(vau),,,,,,,,,,,,,,,
15/01/2023 02:00,,,,,,,,,,,0,,,,,,,,160.32,(vau),,,,,,,,,,,,,,,
15/01/2023 03:00,,,,,,,,,,,0,,,,,,,,160.15,(vau),,,,,,,,,,,,,,,
15/01/2023 04:00,,,,,,,,,,,0,,,,,,,,160,(vau),,,,,,,,,,,,,,,
15/01/2023 05:00,,,,,,,,,,,0,,,,,,,,159.8,(vau),,,,,,,,,,,,,,,
15/01/2023 06:00,,,,,,,,,,,0,,,,,,,,159.72,(vau),,,,,,,,,,,,,,,
15/01/2023 07:00,,,,,,,,,,,0,,,,,,,,159.63,(vau),,,,,,,,,,,,,,,
15/01/2023 08:00,,,,,,,,,,,0,,,,,,,,159.56,(vau),,,,,,,,,,,,,,,
15/01/2023 09:00,,,,,,,,,,,0,,,,,,,,159.55,(vau),,,,,,,,,,,,,,,
15/01/2023 10:00,,,,,,,,,,,0,,,,,,,,159.55,(vau),,,,,,,,,,,,,,,
15/01/2023 11:00,,,,,,,,,,,0,,,,,,,,159.49,(vau),,,,,,,,,,,,,,,
15/01/2023 12:00,,,,,,,,,,,0,,,,,,,,159.41,(vau),,,,,,,,,,,,,,,
15/01/2023 13:00,,,,,,,,,,,0,,,,,,,,159.38,(vau),,,,,,,,,,,,,,,
15/01/2023 14:00,,,,,,,,,,,0,,,,,,,,159.3,(vau),,,,,,,,,,,,,,,
15/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.18,(vau),,,,,,,,,,,,,,,
15/01/2023 16:00,,,,,,,,,,,0,,,,,,,,158.99,(vau),,,,,,,,,,,,,,,
15/01/2023 17:00,,,,,,,,,,,0,,,,,,,,158.98,(vau),,,,,,,,,,,,,,,
15/01/2023 18:00,,,,,,,,,,,0,,,,,,,,158.95,(vau),,,,,,,,,,,,,,,
15/01/2023 19:00,,,,,,,,,,,0,,,,,,,,159.1,(vau),,,,,,,,,,,,,,,
15/01/2023 20:00,,,,,,,,,,,0,,,,,,,,159.16,(vau),,,,,,,,,,,,,,,
15/01/2023 21:00,,,,,,,,,,,0,,,,,,,,159.21,(vau),,,,,,,,,,,,,,,
15/01/2023 22:00,,,,,,,,,,,0,,,,,,,,159.18,(vau),,,,,,,,,,,,,,,
15/01/2023 23:00,,,,,,,,,,,0,,,,,,,,158.99,(vau),158.99,,,,,,,,,,,,140440,,
16/01/2023 00:00,69.77,(vau),,,,,12.85,(vau),80.85,(vc),0,,68,(vau),,,,,158.96,(vau),,,,,,,,,,,,,,,
16/01/2023 01:00,,,,,,,,,,,0,,,,,,,,158.77,(vau),,,,,,,,,,,,,,,
16/01/2023 02:00,,,,,,,,,,,0,,,,,,,,158.52,(vau),,,,,,,,,,,,,,,
16/01/2023 03:00,,,,,,,,,,,0,,,,,,,,158.44,(vau),,,,,,,,,,,,,,,
16/01/2023 04:00,,,,,,,,,,,0,,,,,,,,158.21,(vau),,,,,,,,,,,,,,,
16/01/2023 05:00,,,,,,,,,,,0,,,,,,,,158.07,(vau),,,,,,,,,,,,,,,
16/01/2023 06:00,,,,,,,,,,,0,,,,,,,,157.95,(vau),,,,,,,,,,,,,,,
16/01/2023 07:00,,,,,,,,,,,0,,,,,,,,157.88,(vau),,,,,,,,,,,,,,,
16/01/2023 08:00,,,,,,,,,,,0,,,,,,,,157.88,(vau),,,,,,,,,,,,,,,
16/01/2023 09:00,,,,,,,,,,,0,,,,,,,,157.88,(vau),,,,,,,,,,,,,,,
16/01/2023 10:00,,,,,,,,,,,0,,,,,,,,157.87,(vau),,,,,,,,,,,,,,,
16/01/2023 11:00,,,,,,,,,,,0,,,,,,,,157.87,(vau),,,,,,,,,,,,,,,
16/01/2023 12:00,,,,,,,,,,,0,,,,,,,,157.79,(vau),,,,,,,,,,,,,,,
16/01/2023 13:00,,,,,,,,,,,0,,,,,,,,157.62,(vau),,,,,,,,,,,,,,,
16/01/2023 14:00,,,,,,,,,,,0,,,,,,,,157.51,(vau),,,,,,,,,,,,,,,
16/01/2023 15:00,,,,,,,,,,,0,,,,,,,,157.54,(vau),,,,,,,,,,,,,,,
16/01/2023 16:00,,,,,,,,,,,0,,,,,,,,157.51,(vau),,,,,,,,,,,,,,,
16/01/2023 17:00,,,,,,,,,,,0,,,,,,,,157.52,(vau),,,,,,,,,,,,,,,
16/01/2023 18:00,,,,,,,,,,,0,,,,,,,,157.55,(vau),,,,,,,,,,,,,,,
16/01/2023 19:00,,,,,,,,,,,0,,,,,,,,157.54,(vau),,,,,,,,,,,,,,,
16/01/2023 20:00,,,,,,,,,,,0,,,,,,,,157.57,(vau),,,,,,,,,,,,,,,
16/01/2023 21:00,,,,,,,,,,,0,,,,,,,,157.57,(vau),,,,,,,,,,,,,,,
16/01/2023 22:00,,,,,,,,,,,0,,,,,,,,157.62,(vau),,,,,,,,,,,,,,,
16/01/2023 23:00,,,,,,,,,,,0,,,,,,,,157.68,(vau),157.68,,,,,,,,,,,,133600,,
17/01/2023 00:00,249.81,(vau),,,,,78.05,(vau),146.05,(vc),0,,68,(vau),,,,,157.73,(vau),,,,,,,,,,,,,,,
17/01/2023 01:00,,,,,,,,,,,0,,,,,,,,157.75,(vau),,,,,,,,,,,,,,,
17/01/2023 02:00,,,,,,,,,,,0,,,,,,,,157.88,(vau),,,,,,,,,,,,,,,
17/01/2023 03:00,,,,,,,,,,,0,,,,,,,,158.07,(vau),,,,,,,,,,,,,,,
17/01/2023 04:00,,,,,,,,,,,0,,,,,,,,158.07,(vau),,,,,,,,,,,,,,,
17/01/2023 05:00,,,,,,,,,,,0,,,,,,,,158.05,(vau),,,,,,,,,,,,,,,
17/01/2023 06:00,,,,,,,,,,,0,,,,,,,,158.19,(vau),,,,,,,,,,,,,,,
17/01/2023 07:00,,,,,,,,,,,0,,,,,,,,158.21,(vau),,,,,,,,,,,,,,,
17/01/2023 08:00,,,,,,,,,,,0,,,,,,,,158.34,(vau),,,,,,,,,,,,,,,
17/01/2023 09:00,,,,,,,,,,,0,,,,,,,,158.52,(vau),,,,,,,,,,,,,,,
17/01/2023 10:00,,,,,,,,,,,0,,,,,,,,158.66,(vau),,,,,,,,,,,,,,,
17/01/2023 11:00,,,,,,,,,,,0,,,,,,,,158.74,(vau),,,,,,,,,,,,,,,
17/01/2023 12:00,,,,,,,,,,,0,,,,,,,,158.82,(vau),,,,,,,,,,,,,,,
17/01/2023 13:00,,,,,,,,,,,0,,,,,,,,158.85,(vau),,,,,,,,,,,,,,,
17/01/2023 14:00,,,,,,,,,,,0,,,,,,,,158.91,(vau),,,,,,,,,,,,,,,
17/01/2023 15:00,,,,,,,,,,,0,,,,,,,,158.92,(vau),,,,,,,,,,,,,,,
17/01/2023 16:00,,,,,,,,,,,0,,,,,,,,158.91,(vau),,,,,,,,,,,,,,,
17/01/2023 17:00,,,,,,,,,,,0,,,,,,,,158.98,(vau),,,,,,,,,,,,,,,
17/01/2023 18:00,,,,,,,,,,,0,,,,,,,,159.1,(vau),,,,,,,,,,,,,,,
17/01/2023 19:00,,,,,,,,,,,0,,,,,,,,159.13,(vau),,,,,,,,,,,,,,,
17/01/2023 20:00,,,,,,,,,,,0,,,,,,,,159.19,(vau),,,,,,,,,,,,,,,
17/01/2023 21:00,,,,,,,,,,,0,,,,,,,,159.26,(vau),,,,,,,,,,,,,,,
17/01/2023 22:00,,,,,,,,,,,0,,,,,,,,159.3,(vau),,,,,,,,,,,,,,,
17/01/2023 23:00,,,,,,,,,,,0,,,,,,,,159.32,(vau),159.32,,,,,,,,,,,,142300,,
18/01/2023 00:00,220.8,(vau),,,,,111.72,(vau),179.72,(vc),0,,68,(vau),,,,,159.38,(vau),,,,,,,,,,,,,,,
18/01/2023 01:00,,,,,,,,,,,0,,,,,,,,159.38,(vau),,,,,,,,,,,,,,,
18/01/2023 02:00,,,,,,,,,,,0,,,,,,,,159.4,(vau),,,,,,,,,,,,,,,
18/01/2023 03:00,,,,,,,,,,,0,,,,,,,,159.38,(vau),,,,,,,,,,,,,,,
18/01/2023 04:00,,,,,,,,,,,0,,,,,,,,159.4,(vau),,,,,,,,,,,,,,,
18/01/2023 05:00,,,,,,,,,,,0,,,,,,,,159.41,(vau),,,,,,,,,,,,,,,
18/01/2023 06:00,,,,,,,,,,,0,,,,,,,,159.41,(vau),,,,,,,,,,,,,,,
18/01/2023 07:00,,,,,,,,,,,0,,,,,,,,159.47,(vau),,,,,,,,,,,,,,,
18/01/2023 08:00,,,,,,,,,,,0,,,,,,,,159.49,(vau),,,,,,,,,,,,,,,
18/01/2023 09:00,,,,,,,,,,,0,,,,,,,,159.57,(vau),,,,,,,,,,,,,,,
18/01/2023 10:00,,,,,,,,,,,0,,,,,,,,159.62,(vau),,,,,,,,,,,,,,,
18/01/2023 11:00,,,,,,,,,,,0,,,,,,,,159.63,(vau),,,,,,,,,,,,,,,
18/01/2023 12:00,,,,,,,,,,,0,,,,,,,,159.64,(vau),,,,,,,,,,,,,,,
18/01/2023 13:00,,,,,,,,,,,0,,,,,,,,159.7,(vau),,,,,,,,,,,,,,,
18/01/2023 14:00,,,,,,,,,,,0,,,,,,,,159.73,(vau),,,,,,,,,,,,,,,
18/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.72,(vau),,,,,,,,,,,,,,,
18/01/2023 16:00,,,,,,,,,,,0,,,,,,,,159.8,(vau),,,,,,,,,,,,,,,
18/01/2023 17:00,,,,,,,,,,,0,,,,,,,,159.95,(vau),,,,,,,,,,,,,,,
18/01/2023 18:00,,,,,,,,,,,0,,,,,,,,159.95,(vau),,,,,,,,,,,,,,,
18/01/2023 19:00,,,,,,,,,,,0,,,,,,,,160.02,(vau),,,,,,,,,,,,,,,
18/01/2023 20:00,,,,,,,,,,,0,,,,,,,,160.05,(vau),,,,,,,,,,,,,,,
18/01/2023 21:00,,,,,,,,,,,0,,,,,,,,160.04,(vau),,,,,,,,,,,,,,,
18/01/2023 22:00,,,,,,,,,,,0,,,,,,,,160.04,(vau),,,,,,,,,,,,,,,
18/01/2023 23:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),159.88,(vau),,,,,,,,,,,145580,,
19/01/2023 00:00,158.12,(vau),,,,,29.17,(vau),97.17,(vc),0,,68,(vau),,,,,159.95,(vau),,,,,,,,,,,,,,,
19/01/2023 01:00,,,,,,,,,,,0,,,,,,,,159.87,(vau),,,,,,,,,,,,,,,
19/01/2023 02:00,,,,,,,,,,,0,,,,,,,,159.79,(vau),,,,,,,,,,,,,,,
19/01/2023 03:00,,,,,,,,,,,0,,,,,,,,159.79,(vau),,,,,,,,,,,,,,,
19/01/2023 04:00,,,,,,,,,,,0,,,,,,,,159.7,(vau),,,,,,,,,,,,,,,
19/01/2023 05:00,,,,,,,,,,,0,,,,,,,,159.64,(vau),,,,,,,,,,,,,,,
19/01/2023 06:00,,,,,,,,,,,0,,,,,,,,159.63,(vau),,,,,,,,,,,,,,,
19/01/2023 07:00,,,,,,,,,,,0,,,,,,,,159.7,(vau),,,,,,,,,,,,,,,
19/01/2023 08:00,,,,,,,,,,,0,,,,,,,,159.8,(vau),,,,,,,,,,,,,,,
19/01/2023 09:00,,,,,,,,,,,0,,,,,,,,159.95,(vau),,,,,,,,,,,,,,,
19/01/2023 10:00,,,,,,,,,,,0,,,,,,,,160.02,(vau),,,,,,,,,,,,,,,
19/01/2023 11:00,,,,,,,,,,,0,,,,,,,,159.99,(vau),,,,,,,,,,,,,,,
19/01/2023 12:00,,,,,,,,,,,0,,,,,,,,159.95,(vau),,,,,,,,,,,,,,,
19/01/2023 13:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
19/01/2023 14:00,,,,,,,,,,,0,,,,,,,,159.95,(vau),,,,,,,,,,,,,,,
19/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
19/01/2023 16:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
19/01/2023 17:00,,,,,,,,,,,0,,,,,,,,160.02,(vau),,,,,,,,,,,,,,,
19/01/2023 18:00,,,,,,,,,,,0,,,,,,,,160.18,(vau),,,,,,,,,,,,,,,
19/01/2023 19:00,,,,,,,,,,,0,,,,,,,,160.36,(vau),,,,,,,,,,,,,,,
19/01/2023 20:00,,,,,,,,,,,0,,,,,,,,160.49,(vau),,,,,,,,,,,,,,,
19/01/2023 21:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
19/01/2023 22:00,,,,,,,,,,,0,,,,,,,,160.54,(vau),,,,,,,,,,,,,,,
19/01/2023 23:00,,,,,,,,,,,0,,,,,,,,160.59,(vau),160.59,,,,,,,,,,,,150470,,
20/01/2023 00:00,111.76,(vau),,,,,37.63,(vau),105.15,(vc),0,,67.53,(vau),,,,,160.52,(vau),,,,,,,,,,,,,,,
20/01/2023 01:00,,,,,,,,,,,0,,,,,,,,160.47,(vau),,,,,,,,,,,,,,,
20/01/2023 02:00,,,,,,,,,,,0,,,,,,,,160.29,(vau),,,,,,,,,,,,,,,
20/01/2023 03:00,,,,,,,,,,,0,,,,,,,,160.19,(vau),,,,,,,,,,,,,,,
20/01/2023 04:00,,,,,,,,,,,0,,,,,,,,160.05,(vau),,,,,,,,,,,,,,,
20/01/2023 05:00,,,,,,,,,,,0,,,,,,,,160.02,(vau),,,,,,,,,,,,,,,
20/01/2023 06:00,,,,,,,,,,,0,,,,,,,,160.02,(vau),,,,,,,,,,,,,,,
20/01/2023 07:00,,,,,,,,,,,0,,,,,,,,159.96,(vau),,,,,,,,,,,,,,,
20/01/2023 08:00,,,,,,,,,,,0,,,,,,,,160.07,(vau),,,,,,,,,,,,,,,
20/01/2023 09:00,,,,,,,,,,,0,,,,,,,,160.12,(vau),,,,,,,,,,,,,,,
20/01/2023 10:00,,,,,,,,,,,0,,,,,,,,160.2,(vau),,,,,,,,,,,,,,,
20/01/2023 11:00,,,,,,,,,,,0,,,,,,,,160.21,(vau),,,,,,,,,,,,,,,
20/01/2023 12:00,,,,,,,,,,,0,,,,,,,,160.1,(vau),,,,,,,,,,,,,,,
20/01/2023 13:00,,,,,,,,,,,0,,,,,,,,160.12,(vau),,,,,,,,,,,,,,,
20/01/2023 14:00,,,,,,,,,,,0,,,,,,,,160.04,(vau),,,,,,,,,,,,,,,
20/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.87,(vau),,,,,,,,,,,,,,,
20/01/2023 16:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
20/01/2023 17:00,,,,,,,,,,,0,,,,,,,,159.87,(vau),,,,,,,,,,,,,,,
20/01/2023 18:00,,,,,,,,,,,0,,,,,,,,159.95,(vau),,,,,,,,,,,,,,,
20/01/2023 19:00,,,,,,,,,,,0,,,,,,,,160.05,(vau),,,,,,,,,,,,,,,
20/01/2023 20:00,,,,,,,,,,,0,,,,,,,,160.04,(vau),,,,,,,,,,,,,,,
20/01/2023 21:00,,,,,,,,,,,0,,,,,,,,160.18,(vau),,,,,,,,,,,,,,,
20/01/2023 22:00,,,,,,,,,,,0,,,,,,,,160.18,(vau),,,,,,,,,,,,,,,
20/01/2023 23:00,,,,,,,,,,,0,,,,,,,,160.21,(vau),160.21,,,,,,,,,,,,148130,,
21/01/2023 00:00,83.73,(vau),,,,,37.21,(vau),105.21,(vc),0,,68,(vau),,,,,160.35,(vau),,,,,,,,,,,,,,,
21/01/2023 01:00,,,,,,,,,,,0,,,,,,,,160.26,(vau),,,,,,,,,,,,,,,
21/01/2023 02:00,,,,,,,,,,,0,,,,,,,,160.24,(vau),,,,,,,,,,,,,,,
21/01/2023 03:00,,,,,,,,,,,0,,,,,,,,160.23,(vau),,,,,,,,,,,,,,,
21/01/2023 04:00,,,,,,,,,,,0,,,,,,,,160.15,(vau),,,,,,,,,,,,,,,
21/01/2023 05:00,,,,,,,,,,,0,,,,,,,,160.16,(vau),,,,,,,,,,,,,,,
21/01/2023 06:00,,,,,,,,,,,0,,,,,,,,160.1,(vau),,,,,,,,,,,,,,,
21/01/2023 07:00,,,,,,,,,,,0,,,,,,,,160.07,(vau),,,,,,,,,,,,,,,
21/01/2023 08:00,,,,,,,,,,,0,,,,,,,,160.07,(vau),,,,,,,,,,,,,,,
21/01/2023 09:00,,,,,,,,,,,0,,,,,,,,159.99,(vau),,,,,,,,,,,,,,,
21/01/2023 10:00,,,,,,,,,,,0,,,,,,,,160,(vau),,,,,,,,,,,,,,,
21/01/2023 11:00,,,,,,,,,,,0,,,,,,,,159.96,(vau),,,,,,,,,,,,,,,
21/01/2023 12:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
21/01/2023 13:00,,,,,,,,,,,0,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
21/01/2023 14:00,,,,,,,,,,,0,,,,,,,,159.8,(vau),,,,,,,,,,,,,,,
21/01/2023 15:00,,,,,,,,,,,0,,,,,,,,159.79,(vau),,,,,,,,,,,,,,,
21/01/2023 16:00,,,,,,,,,,,0,,,,,,,,159.72,(vau),,,,,,,,,,,,,,,
21/01/2023 17:00,,,,,,,,,,,0,,,,,,,,159.64,(vau),,,,,,,,,,,,,,,
21/01/2023 18:00,,,,,,,,,,,0,,,,,,,,159.73,(vau),,,,,,,,,,,,,,,
21/01/2023 19:00,,,,,,,,,,,0,,,,,,,,159.72,(vau),,,,,,,,,,,,,,,
21/01/2023 20:00,,,,,,,,,,,0,,,,,,,,159.72,(vau),,,,,,,,,,,,,,,
